,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_X,NEW_Y
1039,Shot Chart Detail,0021700014,16,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,4,1,1,20171019,TOR,CHI,217.3094010767585,-5.378221735089294
1040,Shot Chart Detail,0021700014,20,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-56,170,1,1,20171019,TOR,CHI,292.14954576223636,154.99484522385714
1042,Shot Chart Detail,0021700014,25,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,22,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171019,TOR,CHI,246.53589838486224,-6.0
1067,Shot Chart Detail,0021700014,278,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,1,20171019,TOR,CHI,259.9282032302755,12.803847577293368
1074,Shot Chart Detail,0021700014,326,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,20,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,48,1,1,20171019,TOR,CHI,289.71281292110206,51.21539030917347
1078,Shot Chart Detail,0021700014,379,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,32,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171019,TOR,CHI,246.53589838486224,-6.0
1106,Shot Chart Detail,0021700014,589,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,3,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20171019,TOR,CHI,246.88675134594814,3.392304845413264
1109,Shot Chart Detail,0021700014,606,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,2,13,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20171019,TOR,CHI,258.46410161513774,7.339745962155614
1112,Shot Chart Detail,0021700014,635,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,0,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,1,20171019,TOR,CHI,262.9696551146029,19.535898384862247
2075,Shot Chart Detail,0021700027,36,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,26,1,1,20171021,TOR,PHI,226.01110699893027,15.549981495186215
2078,Shot Chart Detail,0021700027,54,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,35,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20171021,TOR,PHI,259.618802153517,9.339745962155614
8779,Shot Chart Detail,0021700114,32,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,29,1,1,20171101,DEN,TOR,271.74315780649914,30.339745962155614
8798,Shot Chart Detail,0021700114,203,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,9,7,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3,35,1,1,20171101,DEN,TOR,267.2072594216369,34.19615242270663
8799,Shot Chart Detail,0021700114,212,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,8,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,32,1,1,20171101,DEN,TOR,270.47520861406804,32.53589838486224
8802,Shot Chart Detail,0021700114,225,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,7,17,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,21,1,1,20171101,DEN,TOR,298.12435565298216,30.646170927520416
9875,Shot Chart Detail,0021700128,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,44,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-13,72,1,1,20171103,UTA,TOR,278.56921938165306,68.51666049839541
9946,Shot Chart Detail,0021700128,617,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,2,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20171103,UTA,TOR,271.7735026918963,14.287187078897963
10733,Shot Chart Detail,0021700139,26,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,48,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20171105,TOR,WAS,273.7735026918963,14.823085463760208
10736,Shot Chart Detail,0021700139,50,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-5,1,1,20171105,TOR,WAS,272.11324865405186,1.698729810778067
10774,Shot Chart Detail,0021700139,387,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,3,1,1,20171105,TOR,WAS,248.73205080756887,2.196152422706632
11832,Shot Chart Detail,0021700153,12,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,11,1,1,20171107,TOR,CHI,155.35085296108588,-16.062868435543393
11838,Shot Chart Detail,0021700153,59,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20171107,TOR,CHI,266.5470053837925,21.339745962155614
11840,Shot Chart Detail,0021700153,71,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,1,20171107,TOR,CHI,254.9282032302755,11.464101615137755
11844,Shot Chart Detail,0021700153,89,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,8,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,215,1,1,20171107,TOR,CHI,526.1303078757695,255.72827724953066
11871,Shot Chart Detail,0021700153,286,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,27,1,1,20171107,TOR,CHI,265.5884572681199,27.0
11879,Shot Chart Detail,0021700153,334,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,11,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-95,4,1,1,20171107,TOR,CHI,157.3094010767585,-21.455173280956657
12769,Shot Chart Detail,0021700165,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20171109,TOR,NOP,247.23760430703402,12.784609690826528
12812,Shot Chart Detail,0021700165,316,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,2,1,1,20171109,TOR,NOP,266.15470053837925,6.019237886466841
12814,Shot Chart Detail,0021700165,328,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20171109,TOR,NOP,252.88675134594814,5.0
14605,Shot Chart Detail,0021700188,357,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-11,1,1,20171112,BOS,TOR,229.64914703891412,-14.751288694035718
14610,Shot Chart Detail,0021700188,372,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20171112,BOS,TOR,257.3094010767585,5.339745962155614
14612,Shot Chart Detail,0021700188,383,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,16,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,124,43,1,1,20171112,BOS,TOR,398.8260615751539,76.22569986145922
15633,Shot Chart Detail,0021700202,41,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,54,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,-8,1,1,20171114,HOU,TOR,239.381197846483,-9.607695154586736
15637,Shot Chart Detail,0021700202,64,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,47,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20171114,HOU,TOR,265.3094010767585,7.483339501604595
15673,Shot Chart Detail,0021700202,375,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-55,73,1,1,20171114,HOU,TOR,237.14656965084268,58.26279441628825
15676,Shot Chart Detail,0021700202,393,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20171114,HOU,TOR,252.0414518843274,6.464101615137754
15677,Shot Chart Detail,0021700202,405,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,15,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171114,HOU,TOR,246.53589838486224,-6.0
16301,Shot Chart Detail,0021700211,37,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20171115,NOP,TOR,256.5470053837925,18.660254037844386
16341,Shot Chart Detail,0021700211,274,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-62,161,1,1,20171115,NOP,TOR,280.9533933395297,144.3871500692704
16347,Shot Chart Detail,0021700211,317,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,48,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,42,1,1,20171115,NOP,TOR,251.2487113059643,35.837168574084174
16349,Shot Chart Detail,0021700211,324,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,103,158,1,1,20171115,NOP,TOR,444.2213425319609,185.59876682040564
16358,Shot Chart Detail,0021700211,369,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,39,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,2,1,1,20171115,NOP,TOR,238.15470053837925,-1.4833395016045952
16379,Shot Chart Detail,0021700211,542,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,5,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171115,NOP,TOR,246.53589838486224,-6.0
17095,Shot Chart Detail,0021700221,308,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20171117,TOR,NYK,241.3094010767585,1.0525588832576505
17101,Shot Chart Detail,0021700221,327,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20171117,TOR,NYK,269.5055534994651,16.215390309173472
18329,Shot Chart Detail,0021700237,69,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,0,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,12,1,1,20171119,TOR,WAS,258.9282032302755,12.535898384862245
18368,Shot Chart Detail,0021700237,332,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,36,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,1,20171119,TOR,WAS,273.8978583448784,32.607695154586736
19948,Shot Chart Detail,0021700258,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,38,1,1,20171122,NYK,TOR,195.93931022920577,17.635861375234676
19953,Shot Chart Detail,0021700258,37,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,17,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171122,NYK,TOR,246.53589838486224,-6.0
19961,Shot Chart Detail,0021700258,76,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,7,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,1,20171122,NYK,TOR,267.6299091524473,33.46410161513776
19989,Shot Chart Detail,0021700258,277,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,20,1,1,20171122,NYK,TOR,280.5470053837925,25.091034656191333
21050,Shot Chart Detail,0021700271,447,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,2,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20171124,IND,TOR,253.0414518843274,6.732050807568878
21052,Shot Chart Detail,0021700271,460,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,1,10,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20171124,IND,TOR,249.15470053837925,1.4641016151377546
21713,Shot Chart Detail,0021700280,20,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,7,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-11,112,1,1,20171125,ATL,TOR,303.6632301492381,109.05255888325765
21714,Shot Chart Detail,0021700280,26,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,1,20171125,ATL,TOR,244.50555349946512,9.516660498395405
21754,Shot Chart Detail,0021700280,334,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,20,1,1,20171125,ATL,TOR,264.5470053837925,20.803847577293368
21755,Shot Chart Detail,0021700280,338,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20171125,ATL,TOR,258.88675134594814,6.607695154586736
21763,Shot Chart Detail,0021700280,402,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,33,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,13,1,1,20171125,ATL,TOR,260.5055534994651,13.803847577293368
21767,Shot Chart Detail,0021700280,419,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,11,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,8,105,1,1,20171125,ATL,TOR,318.6217782649107,107.14359353944899
21770,Shot Chart Detail,0021700280,440,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,1,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20171125,ATL,TOR,252.50555349946512,11.660254037844386
23818,Shot Chart Detail,0021700307,33,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,15,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171129,TOR,CHA,246.53589838486224,-6.0
23826,Shot Chart Detail,0021700307,81,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,6,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-50,38,1,1,20171129,TOR,CHA,221.93931022920577,24.602540378443866
23827,Shot Chart Detail,0021700307,88,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,3,18,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,36,1,1,20171129,TOR,CHA,223.78460969082653,23.406387955737234
23846,Shot Chart Detail,0021700307,228,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,40,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,13,1,1,20171129,TOR,CHA,276.5055534994651,18.091034656191333
23862,Shot Chart Detail,0021700307,359,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,7,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20171129,TOR,CHA,264.66025403784437,16.607695154586736
23899,Shot Chart Detail,0021700307,616,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,0,56,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,10,1,1,20171129,TOR,CHA,269.7735026918963,13.751288694035718
24830,Shot Chart Detail,0021700319,40,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,20,Made Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,21,1,1,20171201,TOR,IND,291.12435565298216,28.77052658050256
24862,Shot Chart Detail,0021700319,248,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,5,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,11,1,1,20171201,TOR,IND,221.35085296108588,1.6217782649107058
24870,Shot Chart Detail,0021700319,295,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20171201,TOR,IND,282.9282032302755,18.96667900320919
24878,Shot Chart Detail,0021700319,340,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,57,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20171201,TOR,IND,251.42264973081038,-0.4641016151377546
24882,Shot Chart Detail,0021700319,349,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,42,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,30,1,1,20171201,TOR,IND,199.32050807568876,11.779454914683658
24887,Shot Chart Detail,0021700319,373,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,5,30,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171201,TOR,IND,246.53589838486224,-6.0
28873,Shot Chart Detail,0021700371,28,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,43,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,43,1,1,20171208,MEM,TOR,267.8260615751539,41.12435565298214
28905,Shot Chart Detail,0021700371,268,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171208,MEM,TOR,246.53589838486224,-6.0
28927,Shot Chart Detail,0021700371,389,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,5,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20171208,MEM,TOR,263.5055534994651,14.607695154586736
30010,Shot Chart Detail,0021700385,237,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,5,1,1,20171210,SAC,TOR,266.88675134594814,8.751288694035718
