,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_X,NEW_Y
80585,Shot Chart Detail,0021701020,424,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,45,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180315,IND,TOR,246.53589838486224,-6.0
81401,Shot Chart Detail,0021701031,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,23,136,1,1,20180316,TOR,DAL,351.51963660978913,142.1628314259158
81414,Shot Chart Detail,0021701031,74,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,6,1,1,20180316,TOR,DAL,273.46410161513774,11.358983848622454
81440,Shot Chart Detail,0021701031,247,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180316,TOR,DAL,246.53589838486224,-6.0
81442,Shot Chart Detail,0021701031,260,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,5,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,1,20180316,TOR,DAL,259.9282032302755,12.803847577293368
81447,Shot Chart Detail,0021701031,281,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20180316,TOR,DAL,257.3094010767585,5.339745962155614
81452,Shot Chart Detail,0021701031,345,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,45,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,40,1,1,20180316,TOR,DAL,270.094010767585,39.19615242270663
81453,Shot Chart Detail,0021701031,351,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,12,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,8,1,1,20180316,TOR,DAL,286.618802153517,16.574374157795926
82594,Shot Chart Detail,0021701046,29,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,9,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,22,1,1,20180318,TOR,OKC,215.70170592217175,9.406387955737234
82601,Shot Chart Detail,0021701046,53,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20180318,TOR,OKC,257.3094010767585,5.339745962155614
82609,Shot Chart Detail,0021701046,92,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,3,50,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,1,20180318,TOR,OKC,271.8978583448784,32.07179676972449
82639,Shot Chart Detail,0021701046,343,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,37,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,15,1,1,20180318,TOR,OKC,301.66025403784437,26.521815274538277
82647,Shot Chart Detail,0021701046,390,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-2,1,1,20180318,TOR,OKC,239.84529946162075,-4.411542731880104
83577,Shot Chart Detail,0021701058,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-8,128,1,1,20180320,ORL,TOR,315.9008344562721,125.85640646055101
83578,Shot Chart Detail,0021701058,18,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,18,1,1,20180320,ORL,TOR,269.39230484541326,20.411542731880104
83581,Shot Chart Detail,0021701058,26,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,34,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-49,59,1,1,20180320,ORL,TOR,235.06366588218793,45.87048957087499
83587,Shot Chart Detail,0021701058,61,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,59,1,1,20180320,ORL,TOR,283.06366588218793,58.732050807568875
84129,Shot Chart Detail,0021701065,34,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-11,1,1,20180321,CLE,TOR,9.649147038914117,-73.7001110288827
84131,Shot Chart Detail,0021701065,38,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,31,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,64,1,1,20180321,CLE,TOR,284.9504172281361,63.46410161513776
84136,Shot Chart Detail,0021701065,48,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-1,1,1,20180321,CLE,TOR,256.42264973081035,0.8756443470178588
84143,Shot Chart Detail,0021701065,74,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,50,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,17,1,1,20180321,CLE,TOR,267.8149545762236,19.143593539448982
84170,Shot Chart Detail,0021701065,258,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20180321,CLE,TOR,261.3508529610859,12.339745962155614
84175,Shot Chart Detail,0021701065,275,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,17,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,14,1,1,20180321,CLE,TOR,281.0829037686548,20.162831425915822
85537,Shot Chart Detail,0021701082,24,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,11,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,30,1,1,20180323,TOR,BKN,256.3205080756888,27.05255888325765
85542,Shot Chart Detail,0021701082,53,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,41,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,42,1,1,20180323,TOR,BKN,313.24871130596426,52.450018504813784
85545,Shot Chart Detail,0021701082,71,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-3,253,1,1,20180323,TOR,BKN,393.06961810497535,252.19615242270663
85546,Shot Chart Detail,0021701082,77,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,20,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180323,TOR,BKN,246.53589838486224,-6.0
85575,Shot Chart Detail,0021701082,279,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,47,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,17,1,1,20180323,TOR,BKN,300.8149545762236,27.98591688967603
85581,Shot Chart Detail,0021701082,332,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,56,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,34,1,1,20180323,TOR,BKN,256.6299091524473,30.516660498395403
85583,Shot Chart Detail,0021701082,337,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,20,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,28,1,1,20180323,TOR,BKN,257.16580753730955,25.588457268119896
85611,Shot Chart Detail,0021701082,628,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,0,37,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,8,1,1,20180323,TOR,BKN,283.618802153517,15.770526580502558
86715,Shot Chart Detail,0021701097,13,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,7,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180325,TOR,LAC,246.53589838486224,-6.0
86716,Shot Chart Detail,0021701097,17,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6,259,1,1,20180325,TOR,LAC,393.533719720113,257.39230484541326
86718,Shot Chart Detail,0021701097,19,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,12,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,17,1,1,20180325,TOR,LAC,235.81495457622364,10.569219381653056
86721,Shot Chart Detail,0021701097,32,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,23,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,73,1,1,20180325,TOR,LAC,290.1465696508427,72.46410161513775
86722,Shot Chart Detail,0021701097,38,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,-8,1,1,20180325,TOR,LAC,345.381197846483,18.79491924311227
86757,Shot Chart Detail,0021701097,357,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,49,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,45,1,1,20180325,TOR,LAC,308.98076211353316,53.84232335022705
86792,Shot Chart Detail,0021701097,608,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,3,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180325,TOR,LAC,246.53589838486224,-6.0
87703,Shot Chart Detail,0021701109,31,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,13,1,1,20180327,TOR,DEN,254.50555349946512,12.196152422706632
87731,Shot Chart Detail,0021701109,253,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20180327,TOR,DEN,273.66025403784437,19.01923788646684
87732,Shot Chart Detail,0021701109,268,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,26,1,1,20180327,TOR,DEN,263.01110699893025,25.464101615137753
87734,Shot Chart Detail,0021701109,272,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,23,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20180327,TOR,DEN,244.35085296108588,7.784609690826528
87746,Shot Chart Detail,0021701109,329,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20180327,TOR,DEN,270.46410161513774,10.555136271329086
87752,Shot Chart Detail,0021701109,391,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,5,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,TOR,DEN,246.53589838486224,-6.0
90146,Shot Chart Detail,0021701140,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,20,1,1,20180331,BOS,TOR,240.5470053837925,14.373066958946424
90158,Shot Chart Detail,0021701140,54,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,32,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20180331,BOS,TOR,254.23760430703402,14.660254037844386
90159,Shot Chart Detail,0021701140,66,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,21,1,1,20180331,BOS,TOR,246.12435565298213,16.712812921102035
90180,Shot Chart Detail,0021701140,211,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,58,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,38,1,1,20180331,BOS,TOR,276.9393102292058,39.33974596215561
90184,Shot Chart Detail,0021701140,274,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,1,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,27,1,1,20180331,BOS,TOR,265.5884572681199,27.0
90194,Shot Chart Detail,0021701140,340,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,57,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-4,1,1,20180331,BOS,TOR,267.6905989232415,1.3589838486224544
91390,Shot Chart Detail,0021701156,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,24,1,1,20180403,CLE,TOR,271.856406460551,26.143593539448982
91392,Shot Chart Detail,0021701156,20,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,22,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,76,106,1,1,20180403,CLE,TOR,387.19912853410034,126.36413862476533
91395,Shot Chart Detail,0021701156,32,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,35,62,1,1,20180403,CLE,TOR,320.7957166897568,71.3782217350893
91398,Shot Chart Detail,0021701156,47,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,70,115,1,1,20180403,CLE,TOR,386.39528095680697,133.7564434701786
91428,Shot Chart Detail,0021701156,275,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,30,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180403,CLE,TOR,246.53589838486224,-6.0
91434,Shot Chart Detail,0021701156,311,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,23,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20180403,CLE,TOR,234.57735026918962,-3.287187078897963
91440,Shot Chart Detail,0021701156,348,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20180403,CLE,TOR,245.3094010767585,2.1243556529821412
91441,Shot Chart Detail,0021701156,357,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,14,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,57,1,1,20180403,CLE,TOR,282.9089653438087,57.0
92570,Shot Chart Detail,0021701171,13,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,0,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,29,1,1,20180404,TOR,BOS,321.74315780649914,43.73720558371175
92576,Shot Chart Detail,0021701171,66,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,14,78,1,1,20180404,TOR,BOS,309.0333209967908,81.75128869403572
93879,Shot Chart Detail,0021701187,48,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,12,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,47,1,1,20180406,TOR,IND,282.1354626519124,48.33974596215561
93901,Shot Chart Detail,0021701187,280,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,32,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20180406,TOR,IND,256.66025403784437,14.464101615137755
93912,Shot Chart Detail,0021701187,363,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,33,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,1,20180406,TOR,IND,242.19615242270663,5.516660498395405
95287,Shot Chart Detail,0021701204,28,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,10,1,1,20180409,DET,TOR,230.77350269189625,3.301270189221933
95288,Shot Chart Detail,0021701204,31,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,167,1,1,20180409,DET,TOR,157.41749495466752,116.35760263051782
95294,Shot Chart Detail,0021701204,46,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,25,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180409,DET,TOR,246.53589838486224,-6.0
95299,Shot Chart Detail,0021701204,79,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20180409,DET,TOR,242.77350269189625,6.516660498395405
95319,Shot Chart Detail,0021701204,204,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,9,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180409,DET,TOR,246.53589838486224,-6.0
95326,Shot Chart Detail,0021701204,245,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,46,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20180409,DET,TOR,252.618802153517,7.464101615137754
95329,Shot Chart Detail,0021701204,263,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,51,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,44,79,1,1,20180409,DET,TOR,339.61067126598044,90.7897644669694
95331,Shot Chart Detail,0021701204,282,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,11,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-79,151,1,1,20180409,DET,TOR,258.1798906476335,129.8320137979413
95333,Shot Chart Detail,0021701204,293,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,24,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-32,59,1,1,20180409,DET,TOR,252.06366588218793,50.42562584220407
95334,Shot Chart Detail,0021701204,304,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,8,1,1,20180409,DET,TOR,246.618802153517,5.856406460551018
95342,Shot Chart Detail,0021701204,355,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,37,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20180409,DET,TOR,280.12435565298216,25.823085463760208
96628,Shot Chart Detail,0021701221,36,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,10,1,1,20180411,MIA,TOR,246.77350269189625,7.588457268119896
96636,Shot Chart Detail,0021701221,88,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,12,1,1,20180411,MIA,TOR,244.9282032302755,8.784609690826528
96658,Shot Chart Detail,0021701221,254,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,162,-4,1,1,20180411,MIA,TOR,409.6905989232415,39.40776917384188
96674,Shot Chart Detail,0021701221,410,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,11,1,1,20180411,MIA,TOR,272.3508529610859,15.287187078897963
96678,Shot Chart Detail,0021701221,427,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,9,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,36,100,1,1,20180411,MIA,TOR,343.7350269189626,109.64617092752042
